Product Name,Quantity,Order Date
Xerox 1951,2,05-06-2016
DAX Solid Wood Frames,7,05-06-2016
Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,4,3/25/2017
Staples in misc. colors,9,3/25/2017
Avery Arch Ring Binders,4,3/25/2017
Clearsounds A400,4,3/25/2017
Hewlett Packard 310 Color Digital Copier,2,3/25/2017
Staples,2,12-12-2015
Recycled Premium Regency Composition Covers,2,12-12-2015
Xerox 219,1,12-06-2015
Xerox 1903,7,12-06-2015
Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),9,12-06-2015
"Seth Thomas 14"" Day/Date Wall Clock",4,12-06-2015
Newell 345,2,3/17/2016
Imation Clip USB flash drive - 8 GB,2,11/14/2015
Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,2,11/14/2015
"It's Hot Message Books with Stickers, 2 3/4"" x 5""",5,11/14/2015
Avery File Folder Labels,2,8/14/2017
Newell 318,6,8/14/2017
Fellowes Officeware Wire Shelving,7,09-09-2017
X-Rack File for Hanging Folders,5,09-09-2017
Hanging Personal Folder File,6,04-01-2017
Staple envelope,5,04-01-2017
O'Sullivan Plantations 2-Door Library in Landvery Oak,7,9/27/2016
Logitech G19 Programmable Gaming Keyboard,9,10-07-2017
Motorola HK250 Universal Bluetooth Headset,7,10-07-2017
"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",10,10-07-2017
Staples in misc. colors,5,1/20/2017
Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,3,1/20/2017
DAX Natural Wood-Tone Poster Frame,8,3/23/2017
"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",2,08-01-2014
3-ring staple pack,5,06-07-2015
Xerox 1974,2,11-12-2014
Bevis Boat-Shaped Conference Table,3,11-12-2014
"Global Leather & Oak Executive Chair, Burgundy",5,12/29/2016
Bush Mission Pointe Library,2,07-06-2015
WD My Passport Ultra 2TB Portable External Hard Drive,5,10-12-2017
GBC Twin Loop Wire Binding Elements,3,10-12-2017
Panasonic KX MB2061 Multifunction Printer,10,5/21/2016
"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",2,11-09-2017
Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,1,11-09-2017
Safco Industrial Wire Shelving,3,4/18/2016
"Adams Telephone Message Books, 5 1/4” x 11”",2,4/18/2016
Maxell 4.7GB DVD-R,7,12/25/2017
Satellite Sectional Post Binders,1,12/25/2017
Hon Rectangular Conference Tables,2,12/25/2017
Staples,13,12/25/2017
Computer Printout Index Tabs,4,06-11-2016
GBC Wire Binding Combs,4,06-11-2016
"Stacking Tray, Side-Loading, Legal, Smoke",7,06-11-2016
Self-Adhesive Address Labels for Typewriters by Universal,8,5/13/2017
3M Hangers With Command Adhesive,2,12/28/2017
"Iceberg Nesting Folding Chair, 19w x 6d x 43h",7,3/25/2014
Spigen Samsung Galaxy S5 Case Wallet,4,5/28/2017
Brown Kraft Recycled Envelopes,2,11/14/2015
Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,3,11/14/2015
"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",9,07-03-2017
Bevis Rectangular Conference Tables,2,11/18/2014
"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",4,11/18/2014
"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",2,7/17/2017
AT&T 841000 Phone,5,5/22/2016
Bevis 36 x 72 Conference Tables,2,5/22/2016
Eureka Sanitaire Commercial Upright,4,5/22/2016
SanDisk Cruzer 32 GB USB Flash Drive,5,5/22/2016
Ampad #10 Peel & Seel Holiday Envelopes,6,5/22/2016
Digium D40 VoIP phone,2,5/22/2016
"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",2,9/25/2015
Hon Olson Stacker Stools,5,10/31/2016
Fellowes Officeware Wire Shelving,3,9/14/2015
Cardinal Holdit Data Disk Pockets,5,11-05-2016
Avery 496,5,3/17/2017
Cisco SPA525G2 IP Phone - Wireless,6,3/17/2017
"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",3,3/17/2017
SanDisk Cruzer 32 GB USB Flash Drive,3,3/17/2017
Kingston Digital DataTraveler 16GB USB 2.0,8,3/17/2017
"Neat Ideas Personal Hanging Folder Files, Black",8,3/17/2017
Avery 486,1,3/17/2017
Lumber Crayons,6,3/17/2017
"Tenex File Box, Personal Filing Tote with Lid, Black",3,3/17/2017
"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",2,8/15/2017
Xerox 1896,3,07-11-2015
"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",3,07-11-2015
GBC Premium Transparent Covers with Diagonal Lined Pattern,5,12-03-2017
SpineVue Locking Slant-D Ring Binders by Cardinal,2,12-03-2017
AT&T 1080 Corded phone,1,12-03-2017
Avery 520,1,12-03-2017
"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",1,05-04-2017
Letter Size Cart,4,05-04-2017
Xerox 23,5,05-04-2017
"Tenex Personal Self-Stacking Standard File Box, Black/Gray",1,05-04-2017
Eldon Pizzaz Desk Accessories,8,1/22/2016
"Sauder Forest Hills Library, Woodland Oak Finish",4,1/22/2016
Fellowes Mighty 8 Compact Surge Protector,4,1/22/2016
Global Deluxe High-Back Office Chair in Storm,2,11-03-2016
Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,5,11-03-2016
Avery 50,7,11-03-2016
Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,4,11-03-2016
Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,3,09-04-2017
Newell 322,3,9/13/2014
Fiskars Spring-Action Scissors,1,6/19/2017
Safco Industrial Wire Shelving,2,6/19/2017
Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,6,12/24/2017
Anker 24W Portable Micro USB Car Charger,4,8/28/2017
"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",5,8/28/2017
GBC Standard Therm-A-Bind Covers,5,8/28/2017
Newell 344,2,8/28/2017
"SAFCO Mobile Desk Side File, Wire Frame",2,01-02-2015
Newell 313,3,01-02-2015
Xerox 1959,3,01-02-2015
Jawbone JAMBOX Wireless Bluetooth Speaker,4,10-09-2015
Xerox 1895,4,10-09-2015
White GlueTop Scratch Pads,6,12/13/2014
Apple iPhone 5,7,11/19/2014
KI Adjustable-Height Table,5,09-10-2016
Polycom VVX 310 VoIP phone,5,09-10-2016
"Global Geo Office Task Chair, Gray",8,6/16/2014
"Sortfiler Multipurpose Personal File Organizer, Black",3,9/26/2015
Cameo Buff Policy Envelopes,2,9/26/2015
GBC Personal VeloBind Strips,1,5/19/2016
"#10 White Business Envelopes,4 1/8 x 9 1/2",3,6/22/2017
"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",2,6/17/2017
Avery Durable Binders,4,6/17/2017
Fellowes Binding Cases,4,6/17/2017
Avery 52,2,11/14/2016
"Fellowes Personal Hanging Folder Files, Navy",4,7/25/2014
High Speed Automatic Electric Letter Opener,5,7/25/2014
Staple-based wall hangings,8,7/25/2014
Belkin 8 Outlet Surge Protector,4,07-02-2015
Panasonic KX TS3282B Corded phone,3,03-02-2017
Logitech G13 Programmable Gameboard with LCD Display,6,03-02-2017
"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",4,11/18/2016
Memorex Froggy Flash Drive 8 GB,6,4/18/2015
"Premier Elliptical Ring Binder, Black",5,12-02-2017
Belkin F8E887 USB Wired Ergonomic Keyboard,4,11-11-2016
Global Chrome Stack Chair,2,11-11-2016
Economy Rollaway Files,2,09-05-2014
Ames Color-File Green Diamond Border X-ray Mailers,9,11/15/2014
Eldon Advantage Chair Mats for Low to Medium Pile Carpets,3,05-02-2017
Avery 49,7,10/15/2016
Avery 508,6,10/15/2016
Hoover Upright Vacuum With Dirt Cup,3,10/15/2016
Xerox 1999,2,10/15/2016
Samsung Replacement EH64AVFWE Premium Headset,1,10/15/2016
Ibico Plastic Spiral Binding Combs,4,10/15/2016
Newell 312,9,04-06-2015
Maxell 4.7GB DVD-RW 3/Pack,2,04-06-2015
Ibico Covers for Plastic or Wire Binding Elements,3,04-06-2015
"Fellowes Twister Kit, Gray/Clear, 3/pkg",6,04-06-2015
Xerox 1949,2,04-06-2015
Xerox 210,2,10/24/2014
Xerox 1929,5,8/17/2014
Avery Non-Stick Binders,4,8/17/2014
Colored Push Pins,7,8/17/2014
Logitech Gaming G510s - Keyboard,4,8/17/2014
Tennsco Single-Tier Lockers,6,8/15/2017
Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,4,09-06-2015
High-Back Leather Manager's Chair,2,1/27/2015
Polycom VVX 310 VoIP phone,4,1/27/2015
Nortel Meridian M5316 Digital phone,1,1/27/2015
Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,6,7/16/2015
Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,3,7/16/2015
12-1/2 Diameter Round Wall Clock,7,4/30/2016
Belkin 8 Outlet SurgeMaster II Gold Surge Protector,3,9/26/2014
"Bush Westfield Collection Bookcases, Dark Cherry Finish",3,09-08-2016
Avery 52,4,09-08-2016
"Belkin 19"" Vented Equipment Shelf, Black",4,4/16/2017
O'Sullivan Living Dimensions 2-Shelf Bookcases,1,4/16/2017
Newell 346,1,8/16/2015
Samsung Galaxy S4 Mini,5,8/16/2015
Xerox 1891,8,8/16/2015
Avery 488,2,8/16/2015
"3M Polarizing Task Lamp with Clamp Arm, Light Gray",6,11/19/2017
GBC Imprintable Covers,2,11/19/2017
Xerox 224,4,9/14/2016
HTC One Mini,7,8/15/2016
Dell Slim USB Multimedia Keyboard,2,9/26/2015
Contemporary Wood/Metal Frame,8,10-08-2016
"Eureka Sanitaire Multi-Pro Heavy-Duty Upright, Disposable Bags",2,3/24/2015
O'Sullivan Living Dimensions 3-Shelf Bookcases,7,5/31/2015
Self-Adhesive Removable Labels,5,5/31/2015
Fellowes Super Stor/Drawer Files,2,5/31/2015
Avery 474,4,12/25/2015
Xerox 227,2,12/25/2015
KeyTronic KT800P2 - Keyboard - Black,1,3/17/2015
"Tenex Personal Self-Stacking Standard File Box, Black/Gray",2,3/17/2015
Memorex Froggy Flash Drive 8 GB,4,12/21/2017
GBC Standard Plastic Binding Systems' Combs,5,11-01-2017
Hon 94000 Series Round Tables,9,11-01-2017
"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",8,09-07-2017
AT&T 1080 Corded phone,2,12/27/2017
BIC Brite Liner Highlighters,4,12/27/2017
"Crayola Anti Dust Chalk, 12/Pack",2,7/16/2017
Logitech diNovo Edge Keyboard,7,08-12-2016
Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,5,07-09-2017
Fashion Color Clasp Envelopes,3,11/22/2014
GBC ProClick Punch Binding System,5,11/22/2014
Staple envelope,2,11/22/2014
Holmes Harmony HEPA Air Purifier for 17 x 20 Room,3,11/22/2014
"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",3,1/26/2014
"SAFCO Commercial Wire Shelving, 72h",8,1/26/2014
"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",3,1/26/2014
"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",2,1/26/2014
Macally Suction Cup Mount,13,1/26/2014
Eldon Image Series Black Desk Accessories,3,1/26/2014
Jabra SPEAK 410,2,1/26/2014
"#10 Gummed Flap White Envelopes, 100/Box",2,11-03-2015
Steel Personal Filing/Posting Tote,7,6/30/2017
"Executive Impressions 14""",1,6/30/2017
"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",1,05-05-2016
Cisco Small Business SPA 502G VoIP phone,3,05-05-2016
"Executive Impressions 12"" Wall Clock",2,09-08-2016
Bretford CR8500 Series Meeting Room Furniture,3,09-08-2016
Motorla HX550 Universal Bluetooth Headset,2,11/24/2017
"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",8,11/24/2017
Tyvek Side-Opening Peel & Seel Expanding Envelopes,2,5/13/2017
Ibico Hi-Tech Manual Binding System,3,5/13/2017
Plantronics Calisto P620-M USB Wireless Speakerphone System,3,5/13/2017
Tennsco 6- and 18-Compartment Lockers,2,5/13/2017
Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),3,5/13/2017
Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,2,4/23/2017
"Acme 10"" Easy Grip Assistive Scissors",7,4/23/2017
Easy-staple paper,3,06-04-2016
Panasonic KX MC6040 Color Laser Multifunction Printer,3,06-04-2016
Sauder Inglewood Library Bookcases,1,06-04-2016
"Linden 10"" Round Wall Clock, Black",4,06-04-2016
Avery Binder Labels,1,12/16/2014
Berol Giant Pencil Sharpener,1,03-04-2016
KeyTronic KT400U2 - Keyboard - Black,3,11/25/2014
Avery 520,1,11/25/2014
Bretford CR4500 Series Slim Rectangular Table,5,11/25/2014
Avery 52,2,11/25/2014
Southworth 25% Cotton Granite Paper & Envelopes,3,11/25/2014
"Master Caster Door Stop, Brown",3,11/25/2014
"Global Stack Chair without Arms, Black",2,4/28/2016
Bevis Steel Folding Chairs,3,4/26/2014
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",6,4/26/2014
Avery 498,2,04-01-2017
Fellowes Binding Cases,13,04-01-2017
Design Ebony Sketching Pencil,3,12/22/2017
"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",4,12/22/2017
Eldon Simplefile Box Office,3,12/22/2017
Avery 517,5,12/22/2017
Xerox 214,4,12-03-2014
Canon imageCLASS 2200 Advanced Copier,4,10/22/2017
Polycom CX600 IP Phone VoIP phone,8,10/22/2017
Globe Weis Peel & Seel First Class Envelopes,5,10/22/2017
i.Sound Portable Power - 8000 mAh,1,10/22/2017
SanDisk Cruzer 32 GB USB Flash Drive,4,11/13/2017
Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,7,11/13/2017
Accohide Poly Flexible Ring Binders,10,11/13/2017
Xerox 1952,3,09-10-2015
24-Hour Round Wall Clock,2,5/15/2017
SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,2,5/15/2017
SAFCO Arco Folding Chair,1,5/15/2017
Stackable Trays,2,07-05-2015
Wilson Jones Turn Tabs Binder Tool for Ring Binders,5,07-05-2015
Fellowes Super Stor/Drawer Files,2,8/15/2015
"TOPS Voice Message Log Book, Flash Format",4,06-12-2017
Angle-D Ring Binders,3,06-12-2017
Boston 1730 StandUp Electric Pencil Sharpener,3,06-12-2017
Safco Contoured Stacking Chairs,4,06-12-2017
Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,1,2/20/2015
White Computer Printout Paper by Universal,6,12/29/2016
Motorola L804,1,4/17/2016
"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",8,4/17/2016
"Executive Impressions 13"" Clairmont Wall Clock",3,09-07-2014
"GBC Laser Imprintable Binding System Covers, Desert Sand",3,09-07-2014
Xerox 2000,2,09-07-2014
"3M Polarizing Task Lamp with Clamp Arm, Light Gray",6,09-07-2014
Plantronics Cordless Phone Headset with In-line Volume - M214C,3,09-07-2014
Bestar Classic Bookcase,5,9/26/2016
Avery Non-Stick Binders,3,9/17/2017
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",3,9/17/2017
Green Bar Computer Printout Paper,3,9/17/2017
"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",3,9/17/2017
"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",2,9/17/2017
"Mini 13-1/2 Capacity Data Binder Rack, Pearl",2,9/17/2017
Avery 514,5,9/17/2017
Convenience Packs of Business Envelopes,3,8/16/2016
SAFCO Arco Folding Chair,4,12/24/2015
Google Nexus 5,11,11/28/2017
"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",2,11/28/2017
Acco 3-Hole Punch,2,4/14/2017
Avery 499,1,05-01-2016
Bevis 44 x 96 Conference Tables,3,05-01-2016
Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,2,05-01-2016
Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,3,10-01-2016
Easy-staple paper,1,10-01-2016
"Global Deluxe Stacking Chair, Gray",1,8/25/2015
Fellowes Advanced Computer Series Surge Protectors,4,8/25/2015
Xerox 1913,3,09-09-2014
Global Italian Leather Office Chair,6,09-09-2014
Advantus Motivational Note Cards,2,09-09-2014
Tennsco 6- and 18-Compartment Lockers,5,09-09-2014
Xerox 1888,3,12-03-2017
Pencil and Crayon Sharpener,5,11/27/2017
Belkin 5 Outlet SurgeMaster Power Centers,1,11/27/2017
"Wilson Jones 1"" Hanging DublLock Ring Binders",7,6/21/2014
"Avery Trapezoid Extra Heavy Duty 4"" Binders",2,6/21/2014
Avery Durable Binders,5,1/21/2017
Logitech G19 Programmable Gaming Keyboard,5,1/21/2017
"Avery Flip-Chart Easel Binder, Black",4,1/21/2017
I.R.I.S IRISCard Anywhere 5 Card Scanner,3,1/21/2017
"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",1,1/21/2017
Satellite Sectional Post Binders,9,6/29/2017
"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",3,09-06-2016
Pressboard Data Binders by Wilson Jones,2,09-06-2016
Ibico Presentation Index for Binding Systems,5,08-04-2016
"Adams ""While You Were Out"" Message Pads",5,11-12-2015
BIC Brite Liner Grip Highlighters,4,6/30/2014
Storex Dura Pro Binders,3,12-04-2017
"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",3,8/28/2016
AT&T 17929 Lendline Telephone,3,8/28/2016
"Contract Clock, 14"", Brown",5,1/22/2016
"Executive Impressions 13"" Clairmont Wall Clock",1,10/15/2014
Xerox 1912,2,02-07-2016
Hewlett-Packard Deskjet 6540 Color Inkjet Printer,4,3/18/2014
Cisco TelePresence System EX90 Videoconferencing Unit,6,3/18/2014
Xerox 195,4,3/18/2014
Avery Fluorescent Highlighter Four-Color Set,3,3/18/2014
"Executive Impressions 13"" Clairmont Wall Clock",2,3/18/2014
Staples,3,3/18/2014
"Dana Fluorescent Magnifying Lamp, White, 36""",3,3/18/2014
Xerox 1944,3,5/24/2014
SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,6,07-11-2017
Acme Elite Stainless Steel Scissors,2,6/16/2017
Xerox 215,3,6/16/2017
Xerox 1885,4,6/16/2017
"Computer Room Manger, 14""",7,1/30/2015
Bady BDG101FRU Card Printer,3,1/30/2015
Acco D-Ring Binder w/DublLock,2,12-11-2015
Nu-Dell Leatherette Frames,4,10-09-2017
Sanford Liquid Accent Highlighters,9,7/29/2017
AT&T CL2909,3,4/25/2014
Prang Drawing Pencil Set,5,12-01-2015
Plantronics Voyager Pro HD - Bluetooth Headset,2,12-04-2014
Sony 64GB Class 10 Micro SDHC R40 Memory Card,2,8/26/2017
AT&T EL51110 DECT,3,09-07-2014
"Fellowes Mobile File Cart, Black",2,12/21/2017
12-1/2 Diameter Round Wall Clock,3,12-06-2014
OIC Bulk Pack Metal Binder Clips,3,11-04-2014
Acco 6 Outlet Guardian Premium Surge Suppressor,5,11-04-2014
Acco Perma 4000 Stacking Storage Drawers,5,4/14/2016
Avery 512,5,10-04-2014
GBC Recycled Regency Composition Covers,2,10-04-2014
Jabra Supreme Plus Driver Edition Headset,5,11-07-2017
Bevis Rectangular Conference Tables,4,11-07-2017
Angle-D Ring Binders,1,12/22/2017
Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,7,12/22/2017
Newell 311,3,2/13/2017
Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,4,2/13/2017
"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",1,2/13/2017
"Logitech B530 USB Headset - headset - Full size, Binaural",2,07-02-2014
DIXON Ticonderoga Erasable Checking Pencils,1,07-02-2014
Easy-staple paper,4,2/21/2015
BlackBerry Q10,3,11/13/2015
"Adams Telephone Message Books, 5 1/4” x 11”",7,11/13/2015
Bestar Classic Bookcase,3,11/13/2015
Innergie mMini Combo Duo USB Travel Charging Kit,2,11/13/2015
Compact Automatic Electric Letter Opener,4,4/16/2017
SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,2,4/16/2017
Staple envelope,5,2/25/2016
"Executive Impressions 12"" Wall Clock",2,11-04-2014
"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",6,6/20/2015
netTALK DUO VoIP Telephone Service,3,6/20/2015
Logitech G700s Rechargeable Gaming Mouse,1,08-07-2017
"Bevis Traditional Conference Table Top, Plinth Base",3,05-12-2014
SanDisk Cruzer 8 GB USB Flash Drive,4,11/22/2015
SpineVue Locking Slant-D Ring Binders by Cardinal,3,12-04-2015
"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",3,06-08-2014
Advantus Rolling Drawer Organizers,11,08-08-2014
Hon Olson Stacker Stools,2,5/26/2014
Prang Drawing Pencil Set,2,4/17/2015
Plantronics S12 Corded Telephone Headset System,3,4/17/2015
Plantronics Calisto P620-M USB Wireless Speakerphone System,5,4/17/2015
Hoover Upright Vacuum With Dirt Cup,5,4/17/2015
Xerox 1903,2,4/17/2015
Razer Kraken PRO Over Ear PC and Music Headset,3,06-11-2016
"Executive Impressions 13"" Clairmont Wall Clock",4,03-11-2016
Iceberg Mobile Mega Data/Printer Cart,4,03-11-2016
"Wirebound Service Call Books, 5 1/2"" x 4""",5,5/26/2014
Maxell 4.7GB DVD-R 5/Pack,1,10-12-2017
Canvas Sectional Post Binders,5,10-12-2017
GBC Plasticlear Binding Covers,3,6/22/2017
Wilson Jones Century Plastic Molded Ring Binders,5,6/22/2017
Plastic Stacking Crates & Casters,2,6/22/2017
Belkin F9M820V08 8 Outlet Surge,1,1/15/2017
Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,8,1/15/2017
APC 7 Outlet Network SurgeArrest Surge Protector,2,04-02-2015
Kingston Digital DataTraveler 16GB USB 2.0,7,04-02-2015
Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,3,04-02-2015
Crate-A-Files,5,09-03-2016
Staple-based wall hangings,3,12-10-2017
Ibico Standard Transparent Covers,3,11/22/2016
Xerox 222,2,11-11-2017
"Belkin 19"" Vented Equipment Shelf, Black",3,10/21/2016
Belkin 6 Outlet Metallic Surge Strip,7,12/21/2015
"Sauder Camden County Collection Libraries, Planked Cherry Finish",2,7/17/2015
3M Hangers With Command Adhesive,8,4/30/2017
Maxell 4.7GB DVD+R 5/Pack,3,4/30/2017
Avery 505,4,05-06-2017
"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",10,11/20/2017
Digium D40 VoIP phone,2,11-11-2016
Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,2,11-05-2016
Mediabridge Sport Armband iPhone 5s,4,10-09-2016
Hon Every-Day Series Multi-Task Chairs,4,9/21/2015
Advantus Map Pennant Flags and Round Head Tacks,2,9/21/2015
"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",5,12-02-2014
Newell 343,7,12-02-2014
12-1/2 Diameter Round Wall Clock,5,12-02-2014
Fellowes Basic Home/Office Series Surge Protectors,2,9/21/2014
Acco 6 Outlet Guardian Standard Surge Suppressor,3,9/21/2014
Xerox 224,1,9/21/2014
Pyle PMP37LED,14,04-12-2014
AT&T 1080 Corded phone,4,04-12-2014
Recycled Pressboard Report Cover with Reinforced Top Hinge,7,04-12-2014
O'Sullivan Living Dimensions 2-Shelf Bookcases,3,04-12-2014
"Eldon Spacemaker Box, Quick-Snap Lid, Clear",4,10/20/2017
Xerox 1884,2,10/20/2017
Binding Machine Supplies,5,10/20/2017
Panasonic KX-TG9471B,5,10/25/2016
Lumber Crayons,1,11-01-2015
9-3/4 Diameter Round Wall Clock,3,11-03-2017
